"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
3.03330163811942,6.83019599371072,3.9952554541249,9.91347928225134e-05,0.00030744959833826,0.200004160625022,"224428_s_at"
1.15668051764879,8.41793500145682,3.99369134498764,9.97302272851492e-05,0.00030897545628106,0.19431916046904,"221039_s_at"
-1.47491419286204,6.87642139479709,-3.99220323236925,0.000100299893709197,0.000310286289422062,0.18891206516089,"209324_s_at"
-1.13707018554107,8.14173433007284,-3.99215208262211,0.000100319529433525,0.000310286289422062,0.188726240432686,"232174_at"
2.19294355663954,7.8089722830385,3.99205515789768,0.000100356747626067,0.000310337139242843,0.188374122594158,"223229_at"
1.26822230248063,9.6839786842872,3.99031467832555,0.000101027319436789,0.00031215226377904,0.182052319989549,"218084_x_at"
-1.54334572199889,7.66940817752341,-3.98984285073207,0.000101209839471757,0.000312651533061048,0.180338926020536,"227020_at"
1.40113903176782,7.16739790842872,3.98904144674079,0.000101520571944553,0.000313481757817622,0.177429087287861,"222757_s_at"
1.32163401364513,6.84524088574402,3.98556546160374,0.000102878886916403,0.00031741356227709,0.164813557524821,"202150_s_at"
2.00086344425924,6.70715018480749,3.98456275030626,0.000103273924604242,0.000318566571228615,0.161176044337052,"222802_at"
1.33408155737491,7.0840472376691,3.98267540857688,0.000104021403360015,0.000320475181638859,0.154331401909344,"1557227_s_at"
1.01967606788247,8.95149153548387,3.98258067037457,0.00010405905981644,0.000320525080927686,0.153987893609049,"202397_at"
1.67087555695003,10.158043991051,3.98159556856937,0.000104451387635782,0.00032160089171883,0.150416438591064,"202431_s_at"
1.06851614207275,8.42504209011446,3.98011543712655,0.000105043517025313,0.000323224138914314,0.145051624480701,"231784_s_at"
1.1808005713632,8.23444617148803,3.97978066498226,0.000105177886007797,0.000323437699281954,0.143838450923895,"209545_s_at"
1.81652274669085,8.91954855900104,3.97894756177617,0.00010551298350344,0.0003242678851044,0.14081974757754,"225081_s_at"
1.47326520039546,7.70637368636837,3.97362481618879,0.00010767806941281,0.000330445786880979,0.121545248354085,"225105_at"
-1.38417677854038,7.2805469082206,-3.97309505033447,0.000107895858191964,0.000330879449912991,0.119628035254547,"227235_at"
-1.38052941039971,10.5293646618106,-3.9730655599,0.000107907994143424,0.000330879449912991,0.11952131603449,"224694_at"
1.16659266029349,7.24080316524454,3.97290705034748,0.00010797324653124,0.000331011578446345,0.118947716853424,"226638_at"
-1.04170805680295,6.88265206181061,-3.97275617630368,0.000108035390580662,0.000331134125531043,0.118401765675435,"214181_x_at"
1.177436800536,8.31717317315297,3.97164763367447,0.000108493038056898,0.000332195985325508,0.114390924482387,"203712_at"
-1.18651919292741,7.98220106305931,-3.96997742508967,0.000109186050544248,0.000334044008793299,0.108349634003072,"225050_at"
1.53279187309213,9.08257243433923,3.96949794874079,0.000109385775242961,0.000334586512191044,0.106615709514222,"202949_s_at"
-1.22486213174494,7.40204736316337,-3.96292111265254,0.00011216070395429,0.000342723460364417,0.0828492465645807,"203236_s_at"
-1.1088653669314,9.22934527388137,-3.96080014729475,0.000113069796753761,0.000345218823449342,0.0751916624424194,"213364_s_at"
-2.23933240477825,8.22957898480749,-3.95829973345105,0.000114150541774684,0.000348162648957867,0.0661684127425239,"205066_s_at"
-1.34483863195738,8.69859384308013,-3.95475702250379,0.000115698648383277,0.000352596411396169,0.0533918008785905,"222771_s_at"
1.12904221855084,6.82446770072841,3.95443191263124,0.000115841713141291,0.000352924353316595,0.0522197769363206,"207071_s_at"
-3.46935470168134,6.88073274613777,-3.95440510972393,0.000115853515285971,0.000352924353316595,0.0521231557370756,"226197_at"
1.28633414115763,10.6534798780437,3.95242324344218,0.000116729370967729,0.000355375027471259,0.0449802548377685,"207332_s_at"
-2.35521396937295,7.26749102836046,-3.94984536843679,0.000117878059342997,0.000358451318112981,0.0356936458429429,"203953_s_at"
1.08762225780305,9.12780274797086,3.94883316731045,0.000118332026732257,0.000359667714951769,0.0320486198821825,"203344_s_at"
-2.47664480757917,8.26683050468262,-3.94658667317467,0.000119345521846482,0.000362232211806351,0.0239615272772875,"223423_at"
1.47121676404549,7.56938044828304,3.94616461085348,0.000119536852995646,0.00036273921908634,0.0224425770877881,"214007_s_at"
1.24793545564402,6.7653034242206,3.94506492255874,0.000120036740947775,0.000364108197155965,0.0184855593914914,"202528_at"
-2.19523166212374,10.0572463460978,-3.94419225152649,0.000120434848548702,0.000365167457962529,0.0153460624584278,"202489_s_at"
-1.25781529886917,10.2644614539022,-3.94054203675407,0.000122113719320058,0.000369507802221311,0.00222031735713557,"200648_s_at"
-1.79211750714122,8.77456238668054,-3.93934690061759,0.000122668231016211,0.000370960254800188,-0.00207508905637432,"218966_at"
1.11127545595973,9.17865406909469,3.93864895076872,0.000122993168912848,0.000371853482223589,-0.00458307798441471,"221676_s_at"
1.12758815664934,8.06488863537981,3.93796456588382,0.000123312586830538,0.000372607080093247,-0.00704196948712976,"224450_s_at"
-1.0284498300487,6.63060580853278,-3.93656193864951,0.000123969693436905,0.000374447665072952,-0.0120803031257912,"232583_at"
1.07765882978723,6.88731561290323,3.93107507514481,0.00012657234894522,0.000381838942404728,-0.0317753605525883,"229891_x_at"
1.36621734101382,6.84625950176899,3.93074107791363,0.000126732445508433,0.00038216753606177,-0.0329735140472804,"226978_at"
-1.51494543022192,7.04854873007284,-3.93000168184066,0.000127087549632844,0.000383006384446359,-0.0356256641965853,"1559450_at"
1.39010662179298,8.1913832942768,3.92951329622699,0.00012732262185776,0.000383637417806638,-0.0373772370333301,"203790_s_at"
1.01468330545478,6.77022164287201,3.92709079545128,0.000128494760601018,0.000386779069797825,-0.0460627870157344,"204281_at"
-1.21984970431742,7.70051571259105,-3.92414015137009,0.000129936314347408,0.000390567275325597,-0.0566359884070922,"225602_at"
-2.05025983380724,8.30463944328824,-3.9238493960417,0.00013007919430477,0.000390839437967419,-0.0576775146725277,"225895_at"
1.15173701449489,8.24049885639958,3.9207194405538,0.000131626779470389,0.000395250819897413,-0.0688854425990568,"200756_x_at"
1.18760264503056,8.48949231737773,3.9188742325676,0.000132547319827179,0.000397558338078654,-0.0754894317859636,"221503_s_at"
1.10978330708893,7.04310109760666,3.91860767365779,0.000132680806327383,0.000397776098616178,-0.0764432336859429,"227157_at"
1.3647368647253,10.6587929396462,3.91601616027499,0.000133985258117949,0.000401284101714394,-0.0857134182288224,"225344_at"
-1.01115317679838,8.51357202580645,-3.9153540341687,0.000134320494054879,0.000402207477787423,-0.0880811227666127,"213742_at"
1.22630423155865,6.85771754235172,3.91302424243789,0.00013550642635409,0.000405514723306889,-0.0964096382790878,"202910_s_at"
-1.51323320747132,7.41892524495317,-3.91179585117345,0.000136135716435738,0.000407234740773919,-0.100799239199651,"233449_at"
1.65255996009413,7.13035824828304,3.91173033033393,0.000136169359933334,0.000407253816572744,-0.101033343165438,"225842_at"
2.280806642563,8.33624897814776,3.90999704308541,0.000137062241333574,0.000409760135419988,-0.10722515585015,"218009_s_at"
1.0016127614472,6.69754617460978,3.90969084822453,0.000137220551388328,0.000410151321900353,-0.108318739752272,"220690_s_at"
-1.24702261695591,7.34299438980229,-3.90851891467265,0.000137828076976565,0.000411846374092952,-0.112503684545486,"213326_at"
-2.08460541631533,10.0110028395421,-3.90849057929862,0.000137842797542225,0.000411846374092952,-0.112604856676869,"224589_at"
-2.91568143637612,7.78402182276795,-3.90824025054461,0.00013797291129087,0.000412152680608085,-0.113498635300799,"211637_x_at"
1.52424751037683,7.4591445182102,3.90810150060265,0.000138045079855605,0.000412285805383585,-0.113994010511298,"235341_at"
-1.92197929022453,8.05298656170656,-3.90673908038316,0.000138755630389036,0.000414076742355774,-0.11885745519758,"232165_at"
1.73154024077524,7.24944295608741,3.90376098967823,0.000140320939613109,0.000418580697835309,-0.129483520581218,"201774_s_at"
1.20169582704187,6.6413461508845,3.9024082303999,0.000141037493660923,0.000420634186365725,-0.13430807314424,"205588_s_at"
-1.53666366330032,10.3920529361082,-3.90137616535599,0.000141586514918553,0.000422103031302097,-0.137987960027037,"225846_at"
1.09794493814753,8.39065572216441,3.8979123186942,0.000143444048738501,0.000427129248795504,-0.15033265060912,"210178_x_at"
1.95135052176684,8.88568515900104,3.89548221037809,0.000144761030693373,0.000430707321600839,-0.158987850105418,"203362_s_at"
-1.09540513955617,10.3531652882414,-3.89537812348423,0.000144817695867374,0.000430790102663833,-0.159358472178002,"204975_at"
1.29809878690721,8.84445108969823,3.89270413765964,0.000146280670558857,0.000434882184607301,-0.168876935941426,"228531_at"
1.09274407994248,6.64498756045786,3.89219833083559,0.000146558979953277,0.000435622870563612,-0.170676828041761,"238496_at"
1.54063364712227,6.53600121685744,3.89198930960312,0.000146674136334467,0.000435878412314286,-0.171420564999931,"222962_s_at"
1.02764361303396,6.64457192528616,3.89126298978566,0.000147074957875318,0.000436808822991798,-0.174004692226689,"202065_s_at"
1.99487233317646,6.6791750296358,3.88743646701105,0.000149203884428779,0.000442427877273823,-0.187612277824565,"212022_s_at"
1.10051244185704,9.32094304828304,3.88271258828567,0.00015187247488226,0.000449537710035958,-0.204395762204133,"233849_s_at"
1.29740511952152,9.12686619542144,3.87683214655169,0.000155257828483215,0.000458810937736983,-0.225264905575303,"202780_at"
1.50961634581822,7.97014356836628,3.8733442312064,0.000157299561948355,0.000464221746149107,-0.237630872967605,"201971_s_at"
1.17687905765271,7.7445651798127,3.86993819045103,0.000159317969255777,0.000469529042779061,-0.249697704638023,"209882_at"
-1.49607368774716,8.22441196295526,-3.86855235951999,0.000160146229530679,0.000471690807389119,-0.254604883433162,"232375_at"
1.65083699810439,7.06691004412071,3.86675494630988,0.000161226572020957,0.000474592053548485,-0.260967300300877,"205005_s_at"
2.14283727541916,7.6451045383975,3.8664383093245,0.000161417603770283,0.000475060754662649,-0.262087867412363,"206364_at"
-1.47027215916593,7.06432165078044,-3.85861686773251,0.000166205217922982,0.000488285038335497,-0.289743623877199,"208997_s_at"
-1.45509825969866,7.40678405744017,-3.85671009534595,0.000167392662099106,0.000491290391258057,-0.296478749256847,"229723_at"
-1.75570285423408,9.42233498813736,-3.85626641495208,0.000167670117639889,0.000492008030858424,-0.298045528317742,"224989_at"
-3.37986590487303,8.04880411346514,-3.85425008055415,0.000168936544058713,0.000495225250064435,-0.305163981308967,"226192_at"
1.16650990930483,7.0188893912591,3.85338852906184,0.000169480435638383,0.000496637195741591,-0.30820465866708,"222734_at"
1.55355319714351,8.04363163080125,3.85168909820697,0.000170558153394712,0.000499697249726053,-0.314200820275559,"222385_x_at"
-1.49099565571788,7.13289817252862,-3.84950354507363,0.000171953720500008,0.000503390977927894,-0.321908970373877,"232628_at"
-1.40848309128346,8.61113607013528,-3.84929990713338,0.00017208430259304,0.000503674533319545,-0.322626989637263,"1558111_at"
1.30788465220446,8.06414711592092,3.8488875158587,0.000172349035478687,0.000504350547396095,-0.324080968650737,"227628_at"
1.12079583851358,9.27953037086368,3.84627371639743,0.00017403596727786,0.000508689081655991,-0.33329351635714,"204490_s_at"
-1.72381503323855,7.50649237585848,-3.84545823426011,0.000174565475431157,0.000510037155915445,-0.336166689928159,"225442_at"
1.0806393251626,8.16666178439126,3.84463768731705,0.000175099815852998,0.000511398288928506,-0.339057199671887,"218036_x_at"
-1.07898952407099,8.29359899562955,-3.84366295627574,0.000175736578955781,0.000512857019770759,-0.342490184902188,"223405_at"
2.47445860066019,6.91109570151925,3.8341164765687,0.000182090304057601,0.000529949489751428,-0.376074638854361,"209160_at"
-1.15706988626336,8.8254914817898,-3.83340295329275,0.000182573850094119,0.000531075724232948,-0.378582032393058,"209163_at"
-2.56354488260287,8.90493028491155,-3.83338807222732,0.00018258394777291,0.000531075724232948,-0.378634321860785,"209602_s_at"
1.12320961538713,8.21944976462019,3.82794202290969,0.000186315220308672,0.000540665267248946,-0.397759499640341,"225878_at"
-1.41958536028042,9.35514546368366,-3.82455900176597,0.000188669357405969,0.000547071543819753,-0.409628489942728,"213274_s_at"
-1.24118603737295,11.2857043515088,-3.82194008309014,0.000190511133060017,0.000551555395112311,-0.41881073086211,"217762_s_at"
-1.26295889838873,9.6505284541103,-3.82001782376379,0.000191873819371654,0.000555157829847144,-0.42554708299325,"202464_s_at"
1.02453138788116,8.28408975130073,3.81997523359753,0.000191904115928013,0.000555157829847144,-0.425696303857984,"218979_at"
-1.36800601621074,8.27903150967742,-3.81860155596146,0.000192883720336377,0.000557236217977588,-0.430508444201626,"203710_at"
1.10199917031081,9.94751857502601,3.81782880406124,0.000193436872456755,0.000558618160675579,-0.433214846353268,"201259_s_at"
1.10275378270745,7.33382856586889,3.81754405288794,0.000193641082553313,0.000559099789100383,-0.434212013341912,"210999_s_at"
-1.42120807866784,7.06881132133195,-3.81649835940856,0.000194392760535202,0.000561161629561998,-0.43787338659356,"228818_at"
-1.2502764907017,8.77352865098855,-3.81619487734762,0.000194611430895038,0.000561684315333003,-0.438935837730161,"204682_at"
-2.03840179694088,7.32760881436004,-3.81533287241238,0.000195233811640877,0.000563371756311464,-0.441953222429041,"209170_s_at"
1.30296088126287,7.52395461768991,3.81475622018404,0.000195651216928622,0.000564397937006705,-0.443971435377187,"227239_at"
2.14257811040625,9.06741438942768,3.81473719136642,0.000195665005210278,0.000564397937006705,-0.444038029620796,"201890_at"
1.04793817469033,9.34531658210198,3.81278367937053,0.000197085435253522,0.000568258902732118,-0.450873175784465,"208853_s_at"
-1.18100591675654,7.54222940998959,-3.81273951542658,0.000197117660354519,0.000568258902732118,-0.451027667499331,"227135_at"
1.44397895813315,6.62879039937565,3.81113643987361,0.000198290765487222,0.00057153046571153,-0.456634447073892,"210910_s_at"
1.52678203183319,10.10265141436,3.80993986642181,0.000199170711844718,0.000573845245392113,-0.460818204406318,"208767_s_at"
-1.2026289836095,8.83376493485952,-3.80874740998536,0.000200051314439259,0.000576160129669258,-0.464986482044082,"224159_x_at"
1.15013078141648,7.60084533985432,3.80786640102349,0.000200704290665186,0.000577817903888825,-0.468065387287488,"225837_at"
1.08488277868745,6.46696865431842,3.80755429600546,0.000200936097643079,0.000578373781922726,-0.46915597417576,"213230_at"
1.0219458651175,7.32224016233091,3.80658281101941,0.000201659266414327,0.000580231709336235,-0.472550153943403,"225875_s_at"
-1.05145154234075,14.72200070718,-3.80552516512521,0.000202449379206323,0.000582280748666599,-0.476244545599367,"216231_s_at"
-1.63068236683335,7.21222991342352,-3.80331499667857,0.000204109970324005,0.000586266637838334,-0.483961984157099,"213888_s_at"
1.46569645770827,6.9204266301769,3.8027638350349,0.0002045260886488,0.000587126887705611,-0.485885943472629,"225847_at"
-2.81470091233781,7.93570284836628,-3.79808443091014,0.000208091517843871,0.000596670169037446,-0.502211172593523,"205713_s_at"
1.05894041321045,6.79954624162331,3.7963570969159,0.000209422475319847,0.000600025722497071,-0.508233173103733,"202566_s_at"
-1.55043665211622,7.64416814805411,-3.79423000875252,0.000211072544813445,0.000604405584611506,-0.515645707650259,"232528_at"
-1.81450800186293,7.53293708095734,-3.79211176670191,0.000212727996322725,0.000608329571716679,-0.523023983142098,"225990_at"
1.254058255025,6.68262735234131,3.7901660628517,0.000214259445027812,0.000612123005152141,-0.529798253826178,"1555058_a_at"
1.09781704912246,6.98343457835588,3.78930055847658,0.000214944030325416,0.000613961376351197,-0.532810712925777,"205164_at"
-1.47581886501945,10.6185404191467,-3.78594032934482,0.000217621562653384,0.000620778391862288,-0.544500843129014,"224765_at"
1.23288065918227,9.35371934505723,3.78330908408208,0.000219740257572395,0.000626104633174607,-0.553648838304722,"211864_s_at"
-1.00923160131712,7.3178678,-3.77780200155835,0.000224238039712216,0.000638068081756842,-0.572778063405137,"1558837_a_at"
-1.29213772229303,9.12314337502601,-3.77379363125909,0.000227566495741435,0.000646185015284046,-0.586686820786007,"202967_at"
-1.34484693162728,7.50868597835588,-3.77081471677944,0.000230070381827537,0.000652426660902997,-0.597015474101341,"232094_at"
-1.8641331241625,8.66699359313215,-3.76919809322793,0.000231440116882916,0.000656061792705111,-0.602617874156474,"229390_at"
-2.27181700372586,7.01556091030177,-3.76848230026483,0.000232049059514531,0.00065741364812387,-0.60509781135711,"204018_x_at"
-1.10184712648299,7.64122903579605,-3.76799420939803,0.000232465160474559,0.000658467596595488,-0.606788626519982,"232710_at"
1.22396769003497,11.6041966543184,3.75869303702163,0.000240530848713848,0.000679895676833846,-0.638974298565581,"200806_s_at"
1.53320417923326,6.5015225346514,3.75797120097978,0.000241167762863639,0.000681392546490366,-0.641469357932026,"213008_at"
1.02162696597706,7.79778176919875,3.7560700839612,0.000242852871196105,0.000685627008917648,-0.648038743103409,"58696_at"
1.50298904503709,7.38563289635796,3.75582276116502,0.000243072910623786,0.000686042515698577,-0.648893172955115,"207717_s_at"
-1.26824327365428,7.20304742497399,-3.75462017210516,0.000244145530099653,0.000688809527307974,-0.653047106700036,"235306_at"
-1.52569498594633,8.93628535587929,-3.7523188063151,0.00024621068498757,0.000694242550684225,-0.660993294968472,"212423_at"
-1.17668747370657,6.85709858668054,-3.74832447331543,0.000249834368027242,0.000703397949265765,-0.674775329381889,"212338_at"
-2.38018037104945,9.50537011633715,-3.74381243038823,0.000253988447941227,0.000714151253473299,-0.690328925112559,"210387_at"
1.90420116846423,8.55906081956295,3.7425672973394,0.000255146260293863,0.000717136722572288,-0.694618304930106,"218782_s_at"
1.0095730833415,6.50355162372529,3.74225641721195,0.000255436117055391,0.000717816339480588,-0.695689075163003,"203179_at"
-1.08426638284799,7.54349666347555,-3.74087488291689,0.0002567279996572,0.000720517820795309,-0.70044662061269,"241838_at"
2.28135485988822,6.94013956524454,3.74086728027719,0.000256735126022539,0.000720517820795309,-0.700472797519003,"226926_at"
1.64765888211263,6.68410752382934,3.73868298749274,0.000258790355821396,0.000725876573624106,-0.707991768807918,"213310_at"
1.81709502578684,6.73157122539022,3.73736272174536,0.000260040152669566,0.000728971418970088,-0.712534727986146,"219990_at"
1.02751414119031,6.76811004391259,3.7371905608405,0.000260203544965521,0.000729292577895481,-0.713127025003526,"212902_at"
-1.63626957562833,9.16232867617066,-3.73607522574847,0.000261264429501342,0.000731853998318087,-0.716963636645895,"224970_at"
1.1364378160604,6.81302814797086,3.73488492057348,0.00026240113959368,0.000734359208118199,-0.721057079876016,"203064_s_at"
1.49383740386312,8.30899982247659,3.73346504648187,0.0002637632043015,0.000737882318043001,-0.7259385811561,"223839_s_at"
1.55743416583325,7.2004206251821,3.7328109850686,0.000264392884692898,0.000739231023169809,-0.728186710261779,"223079_s_at"
1.05038434006602,6.46268664640999,3.73168464622666,0.000265480573563675,0.000741855537277278,-0.732057371564491,"217100_s_at"
1.42922244988071,6.96322378522373,3.73129473957824,0.000265858086421242,0.000742771488736938,-0.73339705740994,"204312_x_at"
-1.35756864905056,7.70296667429761,-3.72744116280176,0.000269616594896125,0.000752006248621574,-0.746631319644695,"215470_at"
1.23389034392261,6.83558992216441,3.72620376728196,0.000270834090563955,0.000754697383705826,-0.750878455903012,"231862_at"
-1.04991781063503,7.25165645078044,-3.72426785011423,0.000272749315919113,0.000759325961336043,-0.757520774151714,"240263_at"
1.47293971064157,7.11385930239334,3.72036493056925,0.000276649548561495,0.000769180502106197,-0.770903282975222,"222752_s_at"
-1.77393475915939,11.4011191587929,-3.71578310780477,0.00028129554627264,0.000781225414490174,-0.786598653967889,"208792_s_at"
1.25124319547668,8.81783226826223,3.70635882873786,0.000291084866697041,0.000805716006113234,-0.818831268602798,"209835_x_at"
1.03385021626303,6.89488861893861,3.70582112988734,0.000291652997880234,0.000806989473201032,-0.82066821997986,"203245_s_at"
2.4032645566951,7.97370123275754,3.70570837301514,0.000291772269427613,0.000807169960394671,-0.821053405205315,"219918_s_at"
-1.0170381886296,9.6873660780437,-3.70156373863242,0.000296188511796082,0.000818629091818334,-0.835204941285008,"201079_at"
1.11090653596758,7.53004607741935,3.6984278241877,0.000299571853896356,0.000827061961145281,-0.845903453359359,"218949_s_at"
-1.37057889662385,9.57460599167534,-3.69744222373435,0.000300642744573921,0.000829711757752419,-0.849264364998817,"201349_at"
-1.67377198388731,7.79963472174818,-3.69650748320334,0.000301661717294092,0.000832216366735235,-0.852451149141472,"205158_at"
2.07006140811191,7.43810903704474,3.69644750819167,0.000301727208175277,0.000832243320647449,-0.852655597150567,"223381_at"
-1.70345077197111,7.52159475754423,-3.69388319807557,0.000304539964221509,0.000839226735352851,-0.861394435268105,"221584_s_at"
-1.16632187389287,10.9024001309053,-3.69117960212733,0.000307532335794895,0.000847004050789703,-0.870602428889288,"204653_at"
2.54395251461581,6.87713401204995,3.69072394258127,0.000308039394002233,0.000848244171979601,-0.872153771416199,"202095_s_at"
-1.31659446654901,8.27645511841831,-3.68355741098974,0.000316119009024334,0.000868571287488494,-0.896531849528611,"225123_at"
1.27202425232866,9.43872751654527,3.68053432973281,0.00031958697044896,0.000877454226217953,-0.906803395470614,"202593_s_at"
2.10557465618054,6.57073243718876,3.67761652232853,0.000322968237191996,0.0008860862583945,-0.91671052982688,"207469_s_at"
-1.64729668353107,6.99242444391259,-3.67489007816996,0.0003261582712047,0.00089395674701043,-0.925961938947695,"213537_at"
1.16330001248488,7.63298755546306,3.67478567927438,0.000326281011353773,0.000894025533953395,-0.926316072088112,"1569030_s_at"
1.28446009764029,9.52589648491155,3.6722164282719,0.000329315427796866,0.000902174473509536,-0.935028602775954,"220477_s_at"
-1.41852353415367,11.0030994799168,-3.66919340037078,0.000332919916657062,0.000910879625424049,-0.945273363070328,"200923_at"
1.63769003906265,9.01069006584808,3.66755107963063,0.000334893719013415,0.000915681580737321,-0.950836059645151,"203987_at"
1.27754711321371,7.36098913756504,3.6675290876357,0.000334920224663095,0.000915681580737321,-0.950910534406352,"219099_at"
-1.77766426214988,7.160782978564,-3.66675286656541,0.00033585702829034,0.000917738853740307,-0.953538926487616,"218804_at"
-1.18943352260026,9.08959271134235,-3.66581217748593,0.000336995642051724,0.000920681710203869,-0.956723602545969,"41644_at"
-1.38664867562179,8.14908469386056,-3.66112354639932,0.000342725361541642,0.000935308971311157,-0.972586571920858,"220988_s_at"
1.06563293247704,8.94195568262227,3.65786194025563,0.000346765321690005,0.000945470398824738,-0.983611429426722,"226077_at"
-1.72989007638004,7.37569552570239,-3.65636153569488,0.000348638849035092,0.000950231724304404,-0.988680306979947,"208498_s_at"
1.59116474043207,7.20899073381894,3.65015436739202,0.000356491667709565,0.000969688499164099,-1.00963161724215,"225655_at"
-1.04896055998954,9.87653235733611,-3.6488900373956,0.000358111537559791,0.00097356278212469,-1.01389548459434,"202581_at"
1.36307000607903,7.4692328516129,3.64826885066999,0.000358909950438105,0.000975555781572983,-1.0159899386314,"235266_at"
1.14352985436481,10.1541308559834,3.64812918600016,0.000359089693039174,0.000975866749496562,-1.01646080432926,"204326_x_at"
1.86237979254502,8.08184532466181,3.64567946434885,0.000362256233108639,0.000983577367335146,-1.02471732889692,"204641_at"
1.07485789675458,6.59317312986472,3.64292389426858,0.000365849612186964,0.000992612135808264,-1.03399909391744,"230002_at"
-1.11402329685917,7.34641243225806,-3.6415430433345,0.000367662928732653,0.000996988653513237,-1.03864807722284,"243683_at"
1.55997176383306,6.87057035400624,3.64100414108875,0.000368372907258058,0.000998732572664069,-1.0404620243733,"226456_at"
-1.37314534773017,7.08202418959417,-3.63464315748484,0.000376851577063171,0.00101986866371001,-1.06185600410683,"211966_at"
-2.06361497704023,8.54737834547347,-3.63242780526666,0.00037984745285779,0.00102704590077552,-1.06929951448246,"210652_s_at"
-2.01483823727816,6.80696442414152,-3.63207988508226,0.00038031999090036,0.00102813744508376,-1.07046816673527,"209167_at"
1.17591070266693,8.80275759812695,3.63069442579365,0.000382207201122066,0.0010328653439405,-1.07512094058305,"222036_s_at"
-1.37208442366899,6.64411796420395,-3.63006472717271,0.000383067865732447,0.00103500391508318,-1.07723515563011,"206548_at"
1.30489113837958,8.82413492757544,3.62980973180589,0.000383416910287077,0.00103557232767591,-1.07809121526754,"212014_x_at"
1.07552354171978,7.21054851550468,3.62746195159736,0.000386644746095503,0.0010437241871828,-1.08597069706331,"218866_s_at"
1.0316325226983,6.86514988949011,3.62694133585722,0.000387363977012532,0.00104497398495938,-1.08771737370914,"222064_s_at"
1.01081113658202,7.50247886930281,3.62692426338252,0.000387387584006432,0.00104497398495938,-1.08777464863126,"1555736_a_at"
-2.20949252014903,7.28357566118626,-3.62514917507351,0.000389849511136642,0.00105123529487938,-1.09372849119126,"217414_x_at"
1.16287348351146,6.78299832882414,3.62197519989111,0.000394288431823049,0.00106186296749172,-1.10436821689716,"33307_at"
-1.48474828793673,9.60386187575442,-3.62025829405606,0.000396709414638659,0.00106742061196956,-1.11012030636226,"210762_s_at"
-2.52199343540217,8.08404289469303,-3.61585792218539,0.000402978489540909,0.00108272831800378,-1.12485219177443,"216510_x_at"
1.24682875259012,7.33936979833507,3.61525609531701,0.000403843121661947,0.00108485627070914,-1.12686585400686,"210087_s_at"
1.04055540896166,9.02506593673257,3.61115610163162,0.000409780221349612,0.0010996186464387,-1.14057654527775,"212623_at"
-1.48872565372422,8.37262538730489,-3.6106312583326,0.00041054614934221,0.00110127824830734,-1.14233071116049,"234351_x_at"
1.47415592698631,7.655485055359,3.61018638588879,0.000411196429059102,0.00110282454020951,-1.14381742428054,"202206_at"
-1.76816349331634,6.73307745889698,-3.60956382252917,0.000412108074202336,0.00110507113039248,-1.14589770004089,"219386_s_at"
1.06358894581168,11.8018564151925,3.60876864131846,0.000413275262609478,0.00110780318060574,-1.14855433144436,"208691_at"
1.66156436970945,7.34123731529657,3.60830991318239,0.000413950013138804,0.00110921374170096,-1.15008667707765,"221521_s_at"
-1.18257556904272,8.16948818584807,-3.60396347700676,0.000420395006940776,0.00112265686101688,-1.16459742796542,"214724_at"
1.61205208500833,7.1980338314256,3.60256862512976,0.000422483296608739,0.00112742728571523,-1.16925105897152,"222039_at"
1.55589325721476,8.28094156233091,3.5989580331001,0.000427934372182604,0.00114115832582028,-1.18128995862786,"226425_at"
-1.2149635606432,9.67480299479709,-3.59378186063643,0.000435864826237301,0.00115961472117569,-1.19853118155021,"209121_x_at"
-1.69306752230611,7.8855514880333,-3.59301532749373,0.00043705094595847,0.00116256329988169,-1.20108262631373,"216092_s_at"
-1.13136060286956,7.67721267284079,-3.59201874998625,0.000438597580933368,0.00116626196703236,-1.20439909594365,"220918_at"
-1.17188388377945,7.8631005975026,-3.59194212143085,0.000438716717655004,0.0011663711098069,-1.20465407270985,"204924_at"
-1.29214545242998,8.15270236087409,-3.5910331086621,0.000440132315813917,0.0011695100994479,-1.20767840464756,"223366_at"
1.02834159855541,7.35323107117586,3.58900848410138,0.000443300732359454,0.00117751017935636,-1.21441210234912,"222624_s_at"
-1.45603353760173,7.31910638397503,-3.58723246932106,0.000446097773675593,0.00118409744937243,-1.22031629850554,"213800_at"
-1.42743636457823,9.85944609386056,-3.58696385254966,0.000446522262533517,0.00118501359509606,-1.22120907431513,"204083_s_at"
1.09698637845214,6.50440094651405,3.58062551807949,0.000456649720411211,0.00120901325857856,-1.24225873647559,"222693_at"
1.18722194141583,7.98043732840791,3.57879298324659,0.000459617848696891,0.00121523317191304,-1.24833871519005,"213793_s_at"
1.09344125146256,7.77054657585848,3.56970959552001,0.000474600278534015,0.00125083379172362,-1.27843655256798,"227418_at"
1.42742682328333,7.55880406951093,3.5686565885995,0.000476366589677525,0.00125463082056489,-1.28192149420826,"239069_s_at"
1.12253567045789,6.51411373111342,3.56435495248918,0.00048364664086998,0.00127290682432318,-1.29614875062153,"219188_s_at"
-2.10553518495277,8.33429950926119,-3.56419883896112,0.000483912805754697,0.00127338295749686,-1.29666480730211,"201860_s_at"
-1.06348480217015,11.2615868753382,-3.56248100794731,0.000486850734890016,0.00128036815570403,-1.30234208702251,"211986_at"
